center,left,right,steering,throttle,brake,speed
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_11_533.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_11_533.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_11_533.jpg,0,1,0,30.19017
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_11_667.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_11_667.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_11_667.jpg,0,1,0,30.19026
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_11_799.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_11_799.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_11_799.jpg,0,1,0,30.19025
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_11_929.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_11_929.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_11_929.jpg,0,1,0,30.19029
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_12_068.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_12_068.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_12_068.jpg,0,1,0,30.19031
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_12_200.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_12_200.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_12_200.jpg,0,1,0,30.19029
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_12_339.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_12_339.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_12_339.jpg,0,1,0,30.19031
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_12_478.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_12_478.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_12_478.jpg,0,1,0,30.19029
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_12_609.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_12_609.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_12_609.jpg,0,1,0,30.19028
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_12_741.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_12_741.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_12_741.jpg,0,1,0,30.19022
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_12_877.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_12_877.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_12_877.jpg,0,1,0,30.19031
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_13_017.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_13_017.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_13_017.jpg,0,1,0,30.1903
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_13_117.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_13_117.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_13_117.jpg,0,1,0,30.1903
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_13_250.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_13_250.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_13_250.jpg,0,1,0,30.19029
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_13_392.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_13_392.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_13_392.jpg,-0.4201107,1,0,30.16523
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_13_527.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_13_527.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_13_527.jpg,-0.01035088,1,0,30.18709
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_13_669.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_13_669.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_13_669.jpg,0,1,0,30.19014
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_13_806.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_13_806.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_13_806.jpg,0,1,0,30.19029
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_13_942.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_13_942.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_13_942.jpg,0,1,0,30.1903
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_14_077.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_14_077.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_14_077.jpg,0,1,0,30.19029
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_14_215.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_14_215.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_14_215.jpg,0,1,0,30.1903
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_14_352.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_14_352.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_14_352.jpg,0,1,0,30.19029
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_14_490.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_14_490.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_14_490.jpg,0,1,0,30.1903
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_14_623.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_14_623.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_14_623.jpg,0,1,0,30.19029
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_14_762.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_14_762.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_14_762.jpg,0,1,0,30.19029
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_14_900.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_14_900.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_14_900.jpg,0,1,0,30.1903
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_15_043.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_15_043.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_15_043.jpg,0,1,0,30.1903
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_15_182.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_15_182.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_15_182.jpg,0,1,0,30.19029
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_15_317.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_15_317.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_15_317.jpg,0,1,0,30.1903
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_15_457.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_15_457.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_15_457.jpg,0,1,0,30.19031
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_15_589.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_15_589.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_15_589.jpg,0,1,0,30.19029
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_15_689.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_15_689.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_15_689.jpg,0,1,0,30.19029
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_15_825.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_15_825.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_15_825.jpg,0,1,0,30.1903
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_15_967.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_15_967.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_15_967.jpg,0,1,0,30.1903
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_16_105.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_16_105.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_16_105.jpg,0,1,0,30.1903
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_16_244.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_16_244.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_16_244.jpg,0,1,0,30.19031
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_16_384.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_16_384.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_16_384.jpg,0,1,0,30.1903
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_16_528.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_16_528.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_16_528.jpg,-0.4315038,1,0,30.16364
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_16_661.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_16_661.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_16_661.jpg,-0.02921283,1,0,30.18762
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_16_799.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_16_799.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_16_799.jpg,0,1,0,30.1901
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_16_930.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_16_930.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_16_930.jpg,0,1,0,30.19032
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_17_065.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_17_065.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_17_065.jpg,0,1,0,30.18966
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_17_199.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_17_199.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_17_199.jpg,0,1,0,30.19004
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_17_336.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_17_336.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_17_336.jpg,0,0.5970172,0,30.08847
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_17_467.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_17_467.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_17_467.jpg,0,0.997147,0,30.19666
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_17_605.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_17_605.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_17_605.jpg,0,0.5879947,0,30.08628
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_17_735.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_17_735.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_17_735.jpg,0,0.1944826,0,29.97542
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_17_873.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_17_873.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_17_873.jpg,0.4106826,0,0,29.34744
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_18_012.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_18_012.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_18_012.jpg,0.5387367,0,0,28.61857
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_18_152.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_18_152.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_18_152.jpg,0.1218705,0,0,28.22465
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_18_262.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_18_262.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_18_262.jpg,0,0,0,27.93232
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_18_373.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_18_373.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_18_373.jpg,0,0,0,27.59579
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_18_488.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_18_488.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_18_488.jpg,0,0,0,27.26583
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_18_605.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_18_605.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_18_605.jpg,-0.3496122,0,0,26.77167
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_18_727.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_18_727.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_18_727.jpg,0,0,0,26.43357
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_18_843.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_18_843.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_18_843.jpg,0,0,0,26.16637
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_18_960.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_18_960.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_18_960.jpg,0,0,0,25.85107
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_19_078.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_19_078.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_19_078.jpg,0,0,0,25.53987
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_19_196.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_19_196.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_19_196.jpg,0,0,0,25.23087
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_19_314.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_19_314.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_19_314.jpg,-0.353877,0,0,24.77092
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_19_431.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_19_431.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_19_431.jpg,-0.7060305,0,0,24.09268
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_19_549.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_19_549.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_19_549.jpg,-0.3522411,0,0,23.83127
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_19_663.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_19_663.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_19_663.jpg,-0.01126891,0,0,23.55629
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_19_778.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_19_778.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_19_778.jpg,0,0,0,23.2632
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_19_883.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_19_883.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_19_883.jpg,0,0,0,23.02664
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_19_993.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_19_993.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_19_993.jpg,0,0,0,22.74997
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_20_106.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_20_106.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_20_106.jpg,0,0,0,22.47634
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_20_211.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_20_211.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_20_211.jpg,0,0,0,22.25085
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_20_354.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_20_354.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_20_354.jpg,0,0,0,21.93865
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_20_497.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_20_497.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_20_497.jpg,0,0.4249161,0,22.26478
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_31_20_599.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_31_20_599.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_31_20_599.jpg,0,0.732915,0,22.91905
